# CSV-File created with merge-csv.com
# -----------------------------------------------------------

numDoc,controle,autor,matricula,dataPronunciamento,resumo,legislatura,dataSessao
000000066,47020,DEPUTADA ANA PAULA SIQUEIRA,19150,2021-11-11 10:00:00,"Solicita apoio ao projeto de lei de sua autoria que expande a área da
Estação Ecológica de Fechos.",19,2021-11-11 10:00:00
000000067,47021,DEPUTADO GUILHERME DA CUNHA,26134,2021-11-11 10:00:00,"Declara posição contrária, em 1º turno, ao projeto de lei que dispõe
sobre o uso obrigatório de coletes salva-vidas em lagos, lagoas, rios,
riachos, represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-11 10:00:00
000000068,47022,DEPUTADO VIRGÍLIO GUIMARÃES,2698,2021-11-11 10:00:00,"Declara posição favorável, em 1º turno, ao projeto de lei que dispõe
sobre o uso obrigatório de coletes salva-vidas em lagos, lagoas, rios,
riachos, represas e cachoeiras, pelos frequentadores desses locais.
Solicita a inserção de campo no Silegis, de maneira que os deputados
possam demonstrar seu ""apoiamento"" às matérias em tramitação, uma forma
de demonstrar suporte a determinada proposição legislativa, sem,
necessariamente, concordar com seu inteiro teor.",19,2021-11-11 10:00:00
000000069,47023,DEPUTADO BARTÔ,26144,2021-11-11 10:00:00,"Declara posição contrária, em 1º turno, ao projeto de lei que dispõe
sobre o uso obrigatório de coletes salva-vidas em lagos, lagoas, rios,
riachos, represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-11 10:00:00
000000070,47024,DEPUTADO CORONEL SANDRO,26163,2021-11-11 10:00:00,"Apresenta questionamentos em relação ao projeto de lei que dispõe sobre
o uso obrigatório de coletes salva-vidas em lagos, lagoas, rios,
riachos, represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-11 10:00:00
000000071,47025,DEPUTADO JOÃO LEITE,7766,2021-11-11 10:00:00,"Elogia a discussão em torno do projeto de lei que dispõe sobre o uso
obrigatório de coletes salva-vidas em lagos, lagoas, rios, riachos,
represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-11 10:00:00
000000072,47026,DEPUTADO CARLOS HENRIQUE,10002,2021-11-11 10:00:00,"Defende o projeto de lei de sua autoria que dispõe sobre o uso
obrigatório de coletes salva-vidas em lagos, lagoas, rios, riachos,
represas e cachoeiras, pelos frequentadores desses locais.",19,2021-11-11 10:00:00
000000073,47027,DEPUTADO SARGENTO RODRIGUES,9673,2021-11-11 10:00:00,"Informa sobre acordo em prol da aprovação, em 1º turno, do projeto de
lei que dispõe sobre o uso obrigatório de coletes salva-vidas em lagos,
lagoas, rios, riachos, represas e cachoeiras, pelos frequentadores
desses locais, e sua adequação posterior para incluir a previsão de
consulta ao Corpo de Bombeiros Militar de Minas Gerais - CBMMG -, de
forma a viabilizar a implementação da medida.",19,2021-11-11 10:00:00
000000074,47028,DEPUTADO BERNARDO MUCIDA,27070,2021-11-11 10:00:00,"Defende projeto de lei de sua autoria que altera a lei que dispõe sobre
o Imposto sobre Transmissão Causa Mortis e Doação de Quaisquer Bens ou
Direitos – ITCD.",19,2021-11-11 10:00:00
000000075,47029,DEPUTADA ROSÂNGELA REIS,15260,2021-11-11 10:00:00,"Lamenta as consequências de fortes chuvas na região do Vale do Aço.
Denuncia lentidão no serviço de vistoria de veículos, realizado pela
Polícia Civil do Estado de Minas Gerais - PCMG. Solicita agilidade na
tramitação do projeto de lei que cria a autarquia Departamento de
Trânsito de Minas Gerais, institui as carreiras que especifica e dá
outras providências.",19,2021-11-11 10:00:00
